period_days,frequency_per_day,eligible,retained_power,best_phase_95_amplitude_us,worst_phase_95_amplitude_us
31.723544080228056,0.03152232920354122,True,0.9122524429236752,13.742293178852023,14.46428716732232
31.766784615663237,0.03147942141764421,True,0.9096588876152669,13.707974528433903,14.447948859053508
31.81014318935536,0.031436513631747195,True,0.9201201143058281,13.374759467205456,14.748010504087963
31.85362028529726,0.03139360584585018,True,0.9297576271117902,13.064448233510083,15.042394284464946
31.89721639013144,0.031350698059953164,True,0.9378769460770866,12.94974969380455,15.106991054308239
31.940931993168185,0.031307790274056155,True,0.950100728405595,13.033337964573871,14.949247260817511
31.984767586403922,0.03126488248815914,True,0.9463924185291149,13.232596967300596,14.699807805426557
32.02872366453961,0.031221974702262126,True,0.9350662937779474,13.413814428253515,14.493468057160383
32.07280072499941,0.03117906691636511,True,0.9424540833296559,13.374678149355887,14.506519042899878
32.1169992679494,0.031136159130468098,True,0.9609075233040921,13.127640266352062,14.716774378396332
32.16131979631655,0.031093251344571082,True,0.9664520807175602,12.878524144464347,14.927830329186353
32.20576281580772,0.03105034355867407,True,0.9620090050579312,12.743028167887148,15.03858018555357
32.25032883492897,0.031007435772777054,True,0.9569989399256896,12.771144279252828,14.99844872477421
32.29501836500493,0.03096452798688004,True,0.952566202199344,12.963886204854331,14.792580123671208
32.33983192019832,0.030921620200983026,True,0.9507487561626082,13.271495279214946,14.46243707640596
32.38477001752971,0.030878712415086013,True,0.9504076356759624,13.618423895121989,14.082443427239932
32.429833176897404,0.030835804629188997,True,0.9480773714485953,13.712629536454612,13.955375266822267
32.47502192109746,0.030792896843291985,True,0.9427574321812682,13.390367176265222,14.276782183208336
32.52033677584393,0.03074998905739497,True,0.9404921265973081,13.106081101778612,14.630425088878882
32.56577826978923,0.030707081271497957,True,0.9450303633658953,12.832238473370971,15.061332105677584
32.61134693454473,0.03066417348560094,True,0.9528519303452602,12.58232242805535,15.509716702372106
32.65704330470144,0.03062126569970393,True,0.949525115843139,12.42700507471522,15.763842686029555
32.70286791785096,0.030578357913806913,True,0.9468464613837162,12.434831568179655,15.62698068441016
32.748821314606516,0.0305354501279099,True,0.9532697415034923,12.611399245619491,15.157626343423875
32.794904038624274,0.030492542342012884,True,0.9644077752698299,12.850773046778603,14.659046744117243
32.841116636624726,0.030449634556115872,True,0.9724046283319768,12.921497055211965,14.474459940590622
32.88745965841434,0.030406726770218856,True,0.9749188267343436,12.77989330106486,14.612226159800084
32.933933656907364,0.030363818984321844,True,0.9759698241109229,12.67228498368832,14.718593828882003
32.980539188147816,0.030320911198424828,True,0.9789579621894916,12.764069345625078,14.546844118170823
33.02727681133163,0.030278003412527815,True,0.9796840907745559,13.10106078723153,14.100627029315673
33.074147088829086,0.0302350956266308,True,0.9741177496651046,13.40231364988354,13.794546920635522
33.12115058620727,0.030192187840733787,True,0.9661583134774462,13.057059255696602,14.258813981117067
33.16828787225294,0.03014928005483677,True,0.9607754557012914,12.833433377474753,14.601652685476292
33.21555951899536,0.03010637226893976,True,0.959846989356785,12.801312678013105,14.656290295818183
33.26296610172952,0.030063464483042743,True,0.9610603471101302,12.907919323947729,14.513729916995848
33.3105081990394,0.03002055669714573,True,0.9585430835036983,12.935711762239125,14.530618452008085
33.358186392821594,0.029977648911248714,True,0.9468432439857558,12.736306858651773,14.935982746783653
33.406001268308984,0.029934741125351702,True,0.9323191296319226,12.530140795415758,15.402226139374681
33.453953414094705,0.029891833339454686,True,0.9247012998417615,12.449358906634071,15.602321760502479
33.5020434221563,0.029848925553557674,True,0.9269770049838301,12.538980405628811,15.393978763594719
33.55027188788009,0.029806017767660658,True,0.9339373558643794,12.84029100728115,14.832306324555091
33.59863941008573,0.029763109981763645,True,0.9391976398863412,13.330042388822585,14.17140251816125
33.64714659105099,0.02972020219586663,True,0.9407038107128298,13.518269067980928,14.022433374095566
33.69579403653676,0.029677294409969617,True,0.938652617055859,13.224419060223061,14.460108621975909
33.74458235581229,0.0296343866240726,True,0.9412895694789788,13.061125911418765,14.701319906217032
33.79351216168057,0.02959147883817559,True,0.9551287742131042,12.965302063354049,14.757847175867752
33.84258407050405,0.029548571052278573,True,0.9603708978064219,12.875769708745695,14.766477902687132
33.891798702230474,0.02950566326638156,True,0.9473071801554035,12.773940050108319,14.851149589181718
33.94115668041902,0.029462755480484545,True,0.930693197635213,12.677325118811618,15.036914691978787
33.99065863226659,0.029419847694587532,True,0.9157635041679164,12.62233378296208,15.230394860350637
34.04030518863444,0.029376939908690516,True,0.9086968290372943,12.666048352869215,15.245274150350504
34.09009698407493,0.029334032122793504,True,0.9087249766879634,12.890886499906175,14.909414940056097
34.14003465685858,0.029291124336896488,True,0.908312599182523,13.323898705173056,14.300111970458573
34.19011884900134,0.029248216550999476,True,0.9090624897558068,13.445473051779514,14.132154820573573
34.240350206292085,0.02920530876510246,True,0.9179119976607779,13.074666162241291,14.574653121697512
34.29072937832041,0.029162400979205447,True,0.9307470042471105,12.876595873344897,14.818192545003988
34.3412570185046,0.02911949319330843,True,0.9360773562363849,12.768862724346228,14.924494880891073
34.391933784119885,0.02907658540741142,True,0.9331564007044707,12.773566822102481,14.856164458678542
34.44276033632696,0.029033677621514403,True,0.9291230526455213,12.995077140489053,14.48478725222727
34.49373734020071,0.02899076983561739,True,0.931063262150551,13.351524045451125,13.996991628057076
34.54486546475924,0.028947862049720375,True,0.9407270919544642,13.518755769718648,13.762251590924652
34.59614538299312,0.028904954263823363,True,0.9526034086938034,13.35826316213801,13.86853772235643
34.64757777189496,0.028862046477926347,True,0.9594953265780348,13.157570645106006,14.032584218923846
34.69916331248912,0.028819138692029334,True,0.9663945477393877,13.037493514275042,14.1314858053824
34.750902689861874,0.02877623090613232,True,0.9770374903463853,13.047829187210512,14.08888697363469
34.802796593191644,0.028733323120235306,True,0.9748898635268358,13.10041433409459,13.998837192268505
34.85484571577966,0.02869041533433829,True,0.971633244531469,13.137091192112369,13.926002167107086
34.907050755080796,0.028647507548441278,True,0.9732947501312682,13.167326622244953,13.86718098183772
34.95941241273477,0.028604599762544262,True,0.9744437079737136,13.159458781263416,13.867619233754862
35.011931394597525,0.02856169197664725,True,0.969929324762013,13.0965559981715,13.93771593785685
35.064608410772976,0.028518784190750233,True,0.970034636010243,12.999169627672659,14.033865049581427
35.11744417564501,0.02847587640485322,True,0.9758755521426357,12.885030703151324,14.127002378839752
35.1704394079098,0.028432968618956205,True,0.9820606124264586,12.764156278248576,14.221589886796442
35.223594830608334,0.028390060833059193,True,0.983002699812984,12.642302476340015,14.335790534973777
35.27691117115938,0.028347153047162177,True,0.9842514082565303,12.557898725855722,14.420845171663757
35.33038916139258,0.028304245261265164,True,0.9847782895520986,12.558626217534488,14.390192137588004
35.38402953758201,0.02826133747536815,True,0.9838063221328965,12.625419555972098,14.27090442493339
35.43783304047993,0.028218429689471136,True,0.9813404522868033,12.727473810885956,14.127630516784688
35.49180041535089,0.02817552190357412,True,0.978456911323608,12.924187746915802,13.89840157188337
35.54593241200613,0.028132614117677108,True,0.9721028030343076,13.187246999186074,13.627280194887165
35.60022978483835,0.028089706331780092,True,0.9591381346221887,13.02948710608946,13.834016609812139
35.654693292856685,0.02804679854588308,True,0.9501291797741402,12.792206976890094,14.154146698566928
35.709323699722134,0.028003890759986064,True,0.9513057426705718,12.724530452724924,14.296072129608259
35.764121773783216,0.02796098297408905,True,0.9407638778715257,12.81873662204619,14.270582249120974
35.81908828811201,0.027918075188192035,True,0.9191661572040396,12.967256232242793,14.196909454102833
35.87422402054051,0.027875167402295023,True,0.9146053908924767,13.071481868613667,14.121216329270151
35.9295297536973,0.027832259616398007,True,0.93193949442402,13.113184143920764,14.006522321521423
35.98500627504458,0.027789351830500995,True,0.9511985800893132,13.018188012016612,13.984156429175158
36.04065437691559,0.02774644404460398,True,0.9558327716148559,12.85343409414907,14.092638110529759
36.09647485655226,0.027703536258706966,True,0.954359126648989,12.74646262990393,14.262410840926995
36.15246851614335,0.02766062847280995,True,0.9420679201822937,12.66336052935368,14.520363634781841
36.2086361628628,0.027617720686912938,True,0.92740994785582,12.590813044807845,14.775307401569792
36.26497860890863,0.027574812901015922,True,0.9233732776067305,12.585472134091543,14.829536605688812
36.321496671541944,0.02753190511511891,True,0.9344817896165599,12.673106321018274,14.655082270925202
36.37819117312658,0.027488997329221894,True,0.9467092878236784,12.776270578944288,14.485320299767217
36.435062941168916,0.02744608954332488,True,0.9394050522054228,12.727846817933475,14.621624897975952
36.49211280835816,0.027403181757427866,True,0.9240388339168942,12.574165006083556,14.971498592133509
36.54934161260697,0.027360273971530853,True,0.9212589528073359,12.486644006716663,15.156567766461897
36.606750197092516,0.027317366185633837,True,0.9348630849677362,12.508659594927684,15.010964678250684
36.66433941029785,0.027274458399736825,True,0.9498139118037444,12.570409443430513,14.720935488743363
36.72211010605371,0.02723155061383981,True,0.9577289413959591,12.592969704641481,14.528603138174857
36.780063143580755,0.027188642827942797,True,0.9608971196414442,12.60523966626413,14.438214382483364
36.838199387532114,0.02714573504204578,True,0.9614972605156664,12.68995899305531,14.30145075274904
36.89651970803643,0.02710282725614877,True,0.9621402103317379,12.887417015748188,14.018124539167728
36.95502498074125,0.027059919470251752,True,0.9614325580822018,13.167955022085595,13.635997792801449
37.01371608685683,0.02701701168435474,True,0.9612576347944782,13.17672344254544,13.567527088108001
37.072593913200436,0.026974103898457724,True,0.963401427267869,12.871763552784083,13.883937900768684
37.131659352240945,0.026931196112560712,True,0.9665497463616195,12.652993372321738,14.168307775806912
37.190913302144,0.026888288326663696,True,0.970031311117162,12.568494649959117,14.31113907066417
37.25035666681746,0.026845380540766683,True,0.9708835876990614,12.6115933013676,14.281467686744358
37.30999035595747,0.026802472754869668,True,0.962399768755291,12.70893118719947,14.185200210338238
37.36981528509474,0.026759564968972655,True,0.9492621741717956,12.785305478851981,14.131702489598675
37.42983237564152,0.02671665718307564,True,0.9379239297246923,12.828652521364118,14.123588844192517
37.4900425549388,0.026673749397178627,True,0.9346841389111972,12.910991583700927,14.048477134894236
37.55044675630418,0.02663084161128161,True,0.9409517407728971,13.108270534816372,13.820573513616273
37.611045919079984,0.0265879338253846,True,0.9518905800850824,13.180242794051347,13.75310355846282
37.67184098868203,0.026545026039487583,True,0.9625362112825474,12.928475750920926,14.093079581355415
37.73283291664875,0.02650211825359057,True,0.9591245516334413,12.769018082856928,14.356543448708953
37.7940226606909,0.026459210467693554,True,0.9464731754276671,12.754336344299867,14.405942590309685
37.855411184741584,0.026416302681796542,True,0.9432943234177127,12.833649795644511,14.287662119113874
37.91699945900699,0.026373394895899526,True,0.9443805781500688,12.951451576508441,14.113535379207564
37.978788460017384,0.026330487110002514,True,0.944278606247231,13.01354710853616,14.043049427280929
38.04077917067883,0.026287579324105498,True,0.944444666895209,12.929849140126498,14.188424419153565
38.102972580325236,0.026244671538208485,True,0.9478387548948595,12.788135722751177,14.411818041181807
38.16536968477101,0.02620176375231147,True,0.9503197215230993,12.716809540705034,14.49370271795618
38.227971486364204,0.026158855966414457,True,0.9468970868424931,12.785638142436952,14.338249762954451
38.29077899404022,0.02611594818051744,True,0.9410757569364203,12.971080099406228,14.071628796874352
38.35379322337594,0.02607304039462043,True,0.934419751388633,13.116307381154076,13.962794101891006
38.41701519664454,0.026030132608723413,True,0.927871046615183,13.058266137836497,14.178202146930836
38.480445942870745,0.0259872248228264,True,0.9268100863624842,12.867257878013893,14.5773091944546
38.54408649788663,0.025944317036929385,True,0.9363666220389223,12.667675942330742,14.930435542267011
38.60793790438805,0.025901409251032372,True,0.9254646263923829,12.560602118167555,15.046133290557407
38.67200121199156,0.025858501465135356,True,0.9119472966347639,12.560207046263175,14.958814089709938
38.73627747729192,0.025815593679238344,True,0.9122426259991632,12.630832688222725,14.824504075648372
38.800767763920234,0.025772685893341328,True,0.9163280969470186,12.78430222072174,14.649072898755009
38.865473142602546,0.025729778107444316,True,0.9093160846584478,13.024709706783765,14.37771439532017
38.93039469121916,0.0256868703215473,True,0.9040750113163554,13.29043490430194,14.033645370944923
38.99553349486445,0.025643962535650287,True,0.9112672840955381,13.55448081381515,13.63292451217229
39.06089064590737,0.02560105474975327,True,0.9221890154231234,13.07274563939607,13.99910790645967
39.12646724405243,0.02555814696385626,True,0.9281097765276305,12.629421245676335,14.44162234311696
39.19226439640147,0.025515239177959243,True,0.9268317972570216,12.43343352005331,14.696682810088115
39.258283217515896,0.02547233139206223,True,0.9198794065863989,12.522107773413111,14.624106299262088
39.32452482947965,0.025429423606165215,True,0.9169744653487258,12.78662873953878,14.340194093497436
39.390990361962764,0.025386515820268202,True,0.9262173175079498,13.049308378193013,14.045736808688828
39.45768095228559,0.025343608034371187,True,0.943299964487866,13.21289061448536,13.812609860440698
39.52459774548365,0.025300700248474174,True,0.9463983552904468,13.324959551808151,13.600418985735322
39.591741894373214,0.02525779246257716,True,0.9486684254691344,13.331708400965988,13.515706780392643
39.65911455961743,0.025214884676680146,True,0.9544144106875361,12.999566127594958,13.841670288394356
39.72671690979329,0.02517197689078313,True,0.9580212450573525,12.700884892674333,14.178746998783588
39.7945501214591,0.025129069104886118,True,0.9576690412569789,12.526857970562865,14.325376832152687
39.86261537922284,0.0250861613189891,True,0.9621222108818391,12.49157997204843,14.225433232520711
39.93091387581101,0.02504325353309209,True,0.969661597691807,12.565121406975338,13.995375187064962
39.99944681213841,0.025000345747195073,True,0.9745990108513379,12.636820326922482,13.864028660302449
40.06821539737843,0.02495743796129806,True,0.9685245259412045,12.456637058885992,14.164832890483902
40.13722084903426,0.024914530175401045,True,0.9637194242822585,12.164299858026277,14.708677310216755
40.206464393010634,0.024871622389504033,True,0.9638876314199392,11.983239279815034,15.068785823345339
40.27594726368654,0.024828714603607017,True,0.9651831624717597,11.945892385045672,15.097145684908917
40.34567070398846,0.024785806817710004,True,0.9638392391410159,12.004126516631354,14.925145598402093
40.41563596546459,0.02474289903181299,True,0.9649847299412574,12.135940704492924,14.662535963994136
40.48584430835963,0.024699991245915976,True,0.9719162756426263,12.326515189299174,14.35743252506921
40.556297001690524,0.02465708346001896,True,0.9769842417004285,12.510497024628716,14.10074643718176
40.62699532332287,0.024614175674121948,True,0.9677287884285111,12.663406867872052,13.911621405105636
40.697940560048224,0.024571267888224932,True,0.9604250357296169,12.837930032956463,13.726841746473745
40.769134007662124,0.02452836010232792,True,0.9555401143026937,13.028202790829948,13.562380691637824
40.84057697104302,0.024485452316430904,True,0.9495636648331353,13.180588184184314,13.461683961944956
40.91227076423198,0.02444254453053389,True,0.9404543663838125,13.276487282033893,13.420391437400292
40.98421671051326,0.024399636744636875,True,0.930032778786441,13.294804992033072,13.460151075317851
41.056416142495706,0.024356728958739863,True,0.9216757495550569,13.28404723925303,13.549585408216336
41.12887040219507,0.024313821172842847,True,0.9182862437111802,13.166232160916751,13.782697974695612
41.2015808411171,0.024270913386945835,True,0.9179934148923979,12.980176976258116,14.112638603123957
41.274548820341636,0.02422800560104882,True,0.915804365775556,12.792989880573533,14.433492680195556
41.347775710607486,0.024185097815151806,True,0.911189787987856,12.62865713654148,14.691382404746216
41.42126289239831,0.02414219002925479,True,0.9038800732051602,12.486573585207973,14.88980206128247
41.495011756029335,0.024099282243357778,True,0.8964133695581362,12.368738946045484,15.029373685297276
41.56902370173505,0.024056374457460762,True,0.8970296767785783,12.28963570896952,15.072068506044275
41.6433001397578,0.02401346667156375,True,0.9088663985735901,12.272674193511156,14.97606574000422
41.71784249043743,0.023970558885666734,True,0.924698523962128,12.341274678803812,14.749829332178372
41.7926521843017,0.02392765109976972,True,0.9341943084696146,12.49677061083947,14.463765590130304
41.86773066215793,0.023884743313872706,True,0.9335203097793356,12.690482562184476,14.2112678030017
41.943079375185405,0.023841835527975693,True,0.9299639324697198,12.812904161769266,14.07723029102192
42.018699785028915,0.023798927742078677,True,0.9341559166210938,12.763324478112068,14.10667080227167
42.09459336389324,0.023756019956181665,True,0.9475228580435378,12.578777844515548,14.24909275746551
42.170761594638726,0.02371311217028465,True,0.9597181487350163,12.366246687729637,14.44457344277752
42.24720597087783,0.023670204384387637,True,0.9553928963613788,12.221352023268045,14.633521495187964
42.32392799707279,0.02362729659849062,True,0.9435467607668,12.159310227172,14.795469643935325
42.40092918863428,0.023584388812593608,True,0.9389875712346979,12.071146722437133,15.055451487786119
42.47821107202119,0.023541481026696592,True,0.9465033825494737,11.900009328950956,15.45759528104492
42.55577518484153,0.02349857324079958,True,0.9619424894974249,11.729020512701497,15.816201372478119
42.63362307595438,0.023455665454902564,True,0.9620230007943783,11.623633748421655,15.998381101651164
42.711756305572976,0.02341275766900555,True,0.9477333622400601,11.631332896166128,15.930486737223584
42.790176445368985,0.023369849883108536,True,0.9336139030902031,11.810483973194767,15.534714523071493
42.868885078577826,0.023326942097211523,True,0.9243893244329641,12.149838554931318,14.942210191286861
42.94788380010529,0.023284034311314507,True,0.9207310036007987,12.51964879014162,14.44055427232875
43.027174216635196,0.023241126525417495,True,0.9193822832255919,12.738890238117378,14.217558127281574
43.1067579467384,0.02319821873952048,True,0.9171015787847745,12.764232365541782,14.233162905691492
43.186636620982824,0.023155310953623467,True,0.9131136302101139,12.72700364807244,14.30185592092984
43.26681188204494,0.02311240316772645,True,0.9098028612513037,12.681441715799627,14.394733535249161
43.347285384822264,0.02306949538182944,True,0.9090639759631125,12.63087587606291,14.549621703767787
43.4280587965473,0.023026587595932423,True,0.9096028002859948,12.669181802660034,14.608545364934605
43.50913379690262,0.02298367981003541,True,0.9082239627473258,12.865005502430279,14.403715101011116
43.590512078137344,0.022940772024138394,True,0.9064017962430047,13.138501434068337,14.04119964891993
43.67219534518485,0.022897864238241382,True,0.9083791427326172,13.12322627504749,14.002310792998415
43.754185315781875,0.022854956452344366,True,0.9124753712119352,12.833897184938433,14.351420154693175
43.83648372058885,0.022812048666447354,True,0.9142916926486112,12.631932237185836,14.713726156505931
43.919092303311785,0.022769140880550338,True,0.913014900843969,12.553632142509963,14.951143635792938
44.00201282082531,0.022726233094653325,True,0.9143028666690073,12.537781260600168,15.004008804436515
44.0852470432973,0.02268332530875631,True,0.9227481703970101,12.55864742882311,14.838259638931875
44.16879675431482,0.022640417522859297,True,0.9342592351140633,12.65473265150828,14.482220678757491
44.2526637510115,0.02259750973696228,True,0.944234471846922,12.764365691667605,14.188307268061617
44.3368498441964,0.02255460195106527,True,0.9532655240088251,12.70980234296809,14.253007961273754
44.4213568584844,0.022511694165168253,True,0.9540405078671259,12.65084204113563,14.396764489771954
44.50618663242791,0.02246878637927124,True,0.9419702877875002,12.766905370335571,14.245849892367145
44.591341018650304,0.022425878593374228,True,0.939684838743066,13.011204897574618,13.852190595285848
44.67682188398074,0.022382970807477212,True,0.9487693983432959,13.08960500096575,13.648699425911015
44.76263110959058,0.0223400630215802,True,0.9566807321256868,12.87338592054126,13.836549238571607
44.84877059113142,0.022297155235683184,True,0.9548870228134341,12.6885829283191,14.083646404214338
44.93524223887465,0.02225424744978617,True,0.9458836181312353,12.551608488283799,14.323010380249334
45.02204797785269,0.022211339663889156,True,0.9401235774350519,12.417564379837764,14.546233750002228
45.109189748001825,0.022168431877992143,True,0.944407049785434,12.253639557805275,14.784614656843916
45.19666950430675,0.022125524092095127,True,0.9571454102130154,12.159158462903243,14.898024264031928
45.2844892169467,0.022082616306198115,True,0.9705489638177587,12.256152058795847,14.69762146999938
45.37265087144348,0.0220397085203011,True,0.9734043338379245,12.47715796400366,14.350486981344748
45.46115646881096,0.021996800734404087,True,0.9633297145741131,12.577418231802975,14.230617286639847
45.550008025706575,0.02195389294850707,True,0.9599893540979623,12.5922093818043,14.242657416649623
45.639207574584425,0.021910985162610058,True,0.964657560744252,12.739157212025342,14.075234864280558
45.72875716385034,0.021868077376713042,True,0.9659733494051563,13.030171340730659,13.74795002736584
45.81865885801855,0.02182516959081603,True,0.9608611104892938,13.298540369795658,13.475331630392342
45.90891473787049,0.021782261804919014,True,0.9617624068837065,13.162248479880027,13.61533727572426
45.999526900615216,0.021739354019022,True,0.9694855309399176,13.039123179108557,13.721987239938226
46.090497460051914,0.021696446233124986,True,0.9766365989825058,12.950142007121514,13.800373256900249
46.18182854673423,0.021653538447227973,True,0.9734144144135218,12.850903475639699,13.94191237718523
46.273522308136656,0.021610630661330957,True,0.961702309930596,12.743398985045147,14.15839929119665
46.36558090882276,0.021567722875433945,True,0.9501423904880119,12.700961415159526,14.314688934803392
46.458006530615606,0.02152481508953693,True,0.9456301395095137,12.739623600343531,14.326814679418698
46.55080137277005,0.021481907303639917,True,0.9478055085225207,12.725250688304746,14.368396921527458
46.64396765214723,0.0214389995177429,True,0.9491141999646652,12.621710923589362,14.532361231915473
46.737507603391066,0.02139609173184589,True,0.9442837800993956,12.582418973149812,14.644528239773376
46.83142347910697,0.021353183945948873,True,0.9388744021028023,12.663929138845125,14.616838291570305
46.9257175500426,0.02131027616005186,True,0.9429309959156229,12.786197057452629,14.521836982694813
47.02039210527097,0.021267368374154844,True,0.9370407337420367,12.774572129924094,14.543410336008904
47.1154494523756,0.021224460588257832,True,0.9263756295733567,12.544044437405347,14.79506781646157
47.21089191763806,0.021181552802360816,True,0.9227973109042401,12.249230109117313,15.132055434502439
47.306721846227674,0.021138645016463804,True,0.9248281744716601,12.0563489007715,15.334289272594532
47.402941602393696,0.021095737230566788,True,0.934259806918034,12.02930638884305,15.268641178218305
47.499553569659646,0.021052829444669775,True,0.9509488767242968,12.13218681934519,14.988249857495518
47.59656015102021,0.02100992165877276,True,0.9671782960558474,12.27332330205203,14.664382852772633
47.693963769140396,0.020967013872875747,True,0.9699548712793837,12.370202653016818,14.440570851181237
47.791766866557296,0.02092410608697873,True,0.9661604453883861,12.42017871266321,14.332757213640422
47.88997190588418,0.02088119830108172,True,0.968161257358614,12.532385653459102,14.187058036453863
47.98858137001726,0.020838290515184703,True,0.9776838768617984,12.742243970089925,13.952275704026635
48.08759776234488,0.02079538272928769,True,0.9702961813364331,12.707063472153731,14.059612736064995
48.18702360695941,0.020752474943390675,True,0.9583456132173896,12.368213836793414,14.636540779143646
48.28686144887169,0.020709567157493662,True,0.9514884862488814,12.102050077357475,15.23502322924261
48.38711385422824,0.020666659371596646,True,0.9524357164777268,12.008823179053078,15.616891609281803
48.487783410531044,0.020623751585699634,True,0.9559863791142744,12.04168607186277,15.761052316939619
48.58887272686024,0.020580843799802618,True,0.9496136094177943,12.114238191777476,15.75564779699518
48.69038443409945,0.020537936013905606,True,0.9499374520987349,12.190505080146945,15.631736299252701
48.79232118516411,0.02049502822800859,True,0.9580537050439253,12.301817372068962,15.366071553742827
48.894685655232486,0.020452120442111577,True,0.9664599239529815,12.493271942169335,14.975920029389693
48.99748054197976,0.02040921265621456,True,0.9686435557791114,12.783096999721348,14.520334944340044
49.10070856581497,0.02036630487031755,True,0.9646069207656462,13.093580899230693,14.128594572586607
49.204372470121044,0.020323397084420533,True,0.9602585563186217,13.099205558048098,14.134492471651207
49.30847502149778,0.02028048929852352,True,0.9594244753278746,12.86689660270291,14.415817992650542
49.413019010008,0.020237581512626505,True,0.9595959874328059,12.718381040054673,14.571909332007866
49.5180072494268,0.020194673726729492,True,0.9582654165799858,12.70904885015729,14.528130079596933
49.62344257749401,0.020151765940832476,True,0.9552679508873496,12.819122751664628,14.344413746595203
49.72932785616983,0.020108858154935464,True,0.9490868186275753,12.964562044203154,14.164644808450657
49.83566597189384,0.020065950369038448,True,0.9415343570537217,12.911440851154115,14.28143172216301
49.94245983584723,0.020023042583141436,True,0.939629135774359,12.702456107960893,14.633016992647361
50.04971238421855,0.01998013479724442,True,0.9476823272279543,12.574050863538037,14.857120656054766
50.15742657847269,0.019937227011347407,True,0.9544938500358439,12.590289356363854,14.794766499342128
50.26560540562357,0.01989431922545039,True,0.9474828724530596,12.718806220585227,14.51565442095859
50.374251878510165,0.01985141143955338,True,0.9456631336230022,12.905706563672858,14.165851542342454
50.483369036076304,0.019808503653656363,True,0.9507469123202983,13.069150790988395,13.885512416278148
